Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,StabilityInRole,LoyaltyToManager,AvgTrainingPerYear,AgeWhenStarted,AvgYearsPerCompany,IncomePerKm,CompanyLoyalty,PromotionFrequency,AvgMonthlyIncomePerYear
33,0.0,Travel_Rarely,1075,Human Resources,3,2,Human Resources,4,Male,57,3,1,Human Resources,2,Divorced,2277,22650,3,Yes,11,3,3,1,7,4,4,4,3,0,3,0.75,0.75,1.0,26,2.3333333333333335,358.3333333333333,0.5714285714285714,4.0,569.25
25,0.0,Travel_Rarely,949,Research & Development,1,3,Technical Degree,1,Male,81,3,1,Laboratory Technician,4,Married,3229,4910,4,No,11,3,2,1,7,2,2,3,2,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,18,1.75,949.0,0.42857142857142855,3.0,1076.3333333333333
34,0.0,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,0.875,0.875,0.375,25,9.0,160.22222222222223,0.8888888888888888,1.0,1077.625
33,0.0,Travel_Frequently,515,Research & Development,1,2,Life Sciences,1,Female,98,3,3,Research Director,4,Single,13458,15146,1,Yes,12,3,3,0,15,1,3,15,14,8,12,0.9333333333333333,0.8,0.06666666666666667,18,15.0,515.0,1.0,1.6666666666666667,897.2
45,0.0,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,2,Male,55,3,3,Manufacturing Director,4,Married,9380,14720,4,Yes,18,3,4,2,10,4,4,3,1,1,2,0.3333333333333333,0.6666666666666666,1.3333333333333333,35,2.5,49.93103448275862,0.3,1.5,3126.6666666666665
40,0.0,Travel_Frequently,902,Research & Development,26,2,Medical,3,Female,92,2,2,Research Scientist,4,Married,4422,21203,3,Yes,13,3,4,1,16,3,1,1,1,0,0,1.0,0.0,3.0,24,5.333333333333333,34.69230769230769,0.0625,1.0,4422.0
22,0.0,Travel_Rarely,253,Research & Development,11,3,Medical,1,Female,43,3,1,Research Scientist,2,Married,2244,24440,1,No,13,3,4,1,2,1,3,2,1,1,2,0.5,1.0,0.5,20,2.0,23.0,1.0,1.0,1122.0
38,1.0,Travel_Rarely,1180,Research & Development,29,1,Medical,2,Male,70,3,2,Healthcare Representative,1,Married,6673,11354,7,Yes,19,3,2,0,17,2,3,1,0,0,0,0.0,0.0,2.0,21,2.4285714285714284,40.689655172413794,0.058823529411764705,1.0,6673.0
43,0.0,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0.0,0.0,3.0,22,5.25,130.33333333333334,0.047619047619047616,1.0,16627.0
48,0.0,Travel_Rarely,530,Sales,29,1,Medical,1,Female,91,3,3,Manager,3,Married,12504,23978,3,No,21,4,2,1,15,3,1,0,0,0,0,,,6.0,33,5.0,18.275862068965516,0.0,0.0,18711.0
18,0.0,Non-Travel,287,Research & Development,5,2,Life Sciences,2,Male,73,3,1,Research Scientist,4,Single,1051,13493,1,No,15,3,4,0,0,2,3,0,0,0,0,,,6.0,18,0.0,57.4,,0.0,18711.0
35,0.0,Travel_Rarely,1296,Research & Development,5,4,Technical Degree,3,Male,62,3,3,Manufacturing Director,2,Single,8095,18264,0,No,13,3,4,0,17,5,3,16,6,0,13,0.375,0.8125,0.3125,18,40.0,259.2,0.9411764705882353,16.0,505.9375
28,0.0,Travel_Frequently,193,Research & Development,2,3,Life Sciences,4,Male,52,2,1,Laboratory Technician,4,Married,3867,14222,1,Yes,12,3,2,1,2,2,3,2,2,2,2,1.0,1.0,1.0,26,2.0,96.5,1.0,0.6666666666666666,1933.5
48,0.0,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,0.6666666666666666,0.6666666666666666,1.0,27,3.0,1236.0,0.14285714285714285,3.0,5134.0
40,0.0,Travel_Rarely,989,Research & Development,4,1,Medical,4,Female,46,3,5,Manager,3,Married,19033,6499,1,No,14,3,2,1,21,2,3,20,8,9,9,0.4,0.45,0.1,19,21.0,247.25,0.9523809523809523,2.0,951.65
25,0.0,Travel_Rarely,141,Sales,3,1,Other,3,Male,98,3,2,Sales Executive,1,Married,4194,14363,1,Yes,18,3,4,0,5,3,3,5,3,0,3,0.6,0.6,0.6,20,5.0,47.0,1.0,5.0,838.8
29,1.0,Travel_Rarely,806,Research & Development,7,3,Technical Degree,2,Female,39,3,1,Laboratory Technician,3,Divorced,3339,17285,3,Yes,13,3,1,2,10,2,3,7,7,7,7,1.0,1.0,0.2857142857142857,19,3.3333333333333335,115.14285714285714,0.7,0.875,477.0
55,0.0,Travel_Frequently,1091,Research & Development,2,1,Life Sciences,4,Male,65,3,3,Manufacturing Director,2,Married,10976,15813,3,No,18,3,2,1,23,4,3,3,2,1,2,0.6666666666666666,0.6666666666666666,1.3333333333333333,32,7.666666666666667,545.5,0.13043478260869565,1.5,3658.6666666666665
31,0.0,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,0.6153846153846154,0.6153846153846154,0.46153846153846156,18,13.0,141.55555555555554,1.0,13.0,819.0769230769231
36,0.0,Travel_Rarely,216,Research & Development,6,2,Medical,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,No,20,4,4,2,7,0,3,3,2,0,1,0.6666666666666666,0.3333333333333333,0.0,29,1.1666666666666667,36.0,0.42857142857142855,3.0,1647.0
38,0.0,Travel_Rarely,1009,Sales,2,2,Life Sciences,2,Female,31,3,2,Sales Executive,1,Divorced,6893,19461,3,No,15,3,4,1,11,3,3,7,7,1,7,1.0,1.0,0.42857142857142855,27,3.6666666666666665,504.5,0.6363636363636364,3.5,984.7142857142857
56,0.0,Travel_Rarely,713,Research & Development,8,3,Life Sciences,3,Female,67,3,1,Research Scientist,1,Divorced,4257,13939,4,Yes,18,3,3,1,19,3,3,2,2,2,2,1.0,1.0,1.5,37,4.75,89.125,0.10526315789473684,0.6666666666666666,2128.5
59,0.0,Travel_Frequently,1225,Sales,1,1,Life Sciences,1,Female,57,2,2,Sales Executive,3,Single,5473,24668,7,No,11,3,4,0,20,2,2,4,3,1,3,0.75,0.75,0.5,39,2.857142857142857,1225.0,0.2,2.0,1368.25
27,0.0,Travel_Rarely,1220,Research & Development,5,3,Life Sciences,3,Female,85,3,1,Research Scientist,2,Single,2478,20938,1,Yes,12,3,2,0,4,2,2,4,3,1,2,0.75,0.5,0.5,23,4.0,244.0,1.0,2.0,619.5
35,0.0,Travel_Rarely,882,Sales,3,4,Life Sciences,4,Male,92,3,3,Sales Executive,4,Divorced,7823,6812,6,No,13,3,2,1,12,2,3,10,9,0,8,0.9,0.8,0.2,23,2.0,294.0,0.8333333333333334,10.0,782.3
34,0.0,Travel_Rarely,546,Research & Development,10,3,Life Sciences,2,Male,83,3,1,Laboratory Technician,2,Divorced,2008,6896,1,No,14,3,2,2,1,3,3,1,0,1,0,0.0,0.0,3.0,33,1.0,54.6,1.0,0.5,2008.0
42,0.0,Travel_Rarely,916,Research & Development,17,2,Life Sciences,4,Female,82,4,2,Research Scientist,1,Single,6545,23016,3,Yes,13,3,3,0,10,1,3,3,2,0,2,0.6666666666666666,0.6666666666666666,0.3333333333333333,32,3.3333333333333335,53.88235294117647,0.3,3.0,2181.6666666666665
34,0.0,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,No,15,3,3,1,12,3,3,1,0,0,0,0.0,0.0,3.0,22,2.0,171.83333333333334,0.08333333333333333,1.0,4505.0
41,0.0,Travel_Rarely,645,Sales,1,3,Marketing,2,Male,49,4,3,Sales Executive,1,Married,8392,19566,1,No,16,3,3,1,10,2,3,10,7,0,7,0.7,0.7,0.2,31,10.0,645.0,1.0,10.0,839.2
26,1.0,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,0,Yes,11,3,2,1,8,2,2,7,7,1,0,1.0,0.0,0.2857142857142857,18,40.0,25.058823529411764,0.875,3.5,391.57142857142856
31,1.0,Travel_Frequently,874,Research & Development,15,3,Medical,3,Male,72,3,1,Laboratory Technician,3,Married,2610,6233,1,No,12,3,3,1,2,5,2,2,2,2,2,1.0,1.0,2.5,29,2.0,58.266666666666666,1.0,0.6666666666666666,1305.0
19,1.0,Travel_Rarely,489,Human Resources,2,2,Technical Degree,1,Male,52,2,1,Human Resources,4,Single,2564,18437,1,No,12,3,3,0,1,3,4,1,0,0,0,0.0,0.0,3.0,18,1.0,244.5,1.0,1.0,2564.0
32,0.0,Travel_Rarely,638,Research & Development,8,2,Medical,3,Female,91,4,2,Research Scientist,3,Married,5175,22162,5,No,12,3,3,1,9,3,2,5,3,1,3,0.6,0.6,0.6,23,1.8,79.75,0.5555555555555556,2.5,1035.0
50,0.0,Non-Travel,145,Sales,1,3,Life Sciences,4,Female,95,3,2,Sales Executive,3,Married,6347,24920,0,No,12,3,1,1,19,3,3,18,7,0,13,0.3888888888888889,0.7222222222222222,0.16666666666666666,31,40.0,145.0,0.9473684210526315,18.0,352.6111111111111
36,0.0,Non-Travel,217,Research & Development,18,4,Life Sciences,1,Male,78,3,2,Manufacturing Director,4,Single,7779,23238,2,No,20,4,1,0,18,0,3,11,9,0,9,0.8181818181818182,0.8181818181818182,0.0,18,9.0,12.055555555555555,0.6111111111111112,11.0,707.1818181818181
44,0.0,Travel_Rarely,1099,Sales,5,3,Marketing,2,Male,88,3,5,Manager,2,Married,18213,8751,7,No,11,3,3,1,26,5,3,22,9,3,10,0.4090909090909091,0.45454545454545453,0.22727272727272727,18,3.7142857142857144,219.8,0.8461538461538461,5.5,827.8636363636364
25,0.0,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,0,No,22,4,3,1,4,4,3,3,2,1,2,0.6666666666666666,0.6666666666666666,1.3333333333333333,21,40.0,101.25,0.75,1.5,1617.0
33,0.0,Travel_Rarely,461,Research & Development,13,1,Life Sciences,2,Female,53,3,1,Research Scientist,4,Single,3452,17241,3,No,18,3,1,0,5,4,3,3,2,0,2,0.6666666666666666,0.6666666666666666,1.3333333333333333,28,1.6666666666666667,35.46153846153846,0.6,3.0,1150.6666666666667
27,0.0,Travel_Rarely,1103,Research & Development,14,3,Life Sciences,1,Male,42,3,1,Research Scientist,1,Married,2235,14377,1,Yes,14,3,4,2,9,3,2,9,7,6,8,0.7777777777777778,0.8888888888888888,0.3333333333333333,18,9.0,78.78571428571429,1.0,1.2857142857142858,248.33333333333334
29,0.0,Travel_Rarely,718,Research & Development,8,1,Medical,2,Male,79,2,2,Manufacturing Director,4,Married,5056,17689,1,Yes,15,3,3,1,10,2,2,10,7,1,2,0.7,0.2,0.2,19,10.0,89.75,1.0,5.0,505.6
50,0.0,Travel_Rarely,328,Research & Development,1,3,Medical,3,Male,86,2,1,Laboratory Technician,3,Married,3690,3425,2,No,15,3,4,1,5,2,2,3,2,0,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,45,2.5,328.0,0.6,3.0,1230.0
25,0.0,Travel_Rarely,266,Research & Development,1,3,Medical,4,Female,40,3,1,Research Scientist,2,Single,2096,18830,1,No,18,3,4,0,2,3,2,2,2,2,1,1.0,0.5,1.5,23,2.0,266.0,1.0,0.6666666666666666,1048.0
35,0.0,Travel_Rarely,528,Human Resources,8,4,Technical Degree,3,Male,100,3,1,Human Resources,3,Single,4323,7108,1,No,17,3,2,0,6,2,1,5,4,1,4,0.8,0.8,0.4,29,6.0,66.0,0.8333333333333334,2.5,864.6
33,1.0,Travel_Rarely,350,Sales,5,3,Marketing,4,Female,34,3,1,Sales Representative,3,Single,2851,9150,1,Yes,13,3,2,0,1,2,3,1,0,0,0,0.0,0.0,2.0,32,1.0,70.0,1.0,1.0,2851.0
57,0.0,Travel_Rarely,210,Sales,29,3,Marketing,1,Male,56,2,4,Manager,4,Divorced,14118,22102,3,No,12,3,3,1,32,3,2,1,0,0,0,0.0,0.0,3.0,25,10.666666666666666,7.241379310344827,0.03125,1.0,14118.0
39,1.0,Travel_Rarely,895,Sales,5,3,Technical Degree,4,Male,56,3,2,Sales Representative,4,Married,2086,3335,3,No,14,3,3,1,19,6,4,1,0,0,0,0.0,0.0,6.0,20,6.333333333333333,179.0,0.05263157894736842,1.0,2086.0
20,1.0,Travel_Frequently,769,Sales,9,3,Marketing,4,Female,54,3,1,Sales Representative,4,Single,2323,17205,1,Yes,14,3,2,0,2,3,3,2,2,0,2,1.0,1.0,1.5,18,2.0,85.44444444444444,1.0,2.0,1161.5
58,0.0,Non-Travel,390,Research & Development,1,4,Life Sciences,4,Male,32,1,2,Healthcare Representative,3,Divorced,5660,17056,2,Yes,13,3,4,1,12,2,3,5,3,1,2,0.6,0.4,0.4,46,6.0,390.0,0.4166666666666667,2.5,1132.0
51,0.0,Travel_Rarely,1302,Research & Development,2,3,Medical,4,Male,84,1,2,Manufacturing Director,2,Divorced,5482,16321,5,No,18,3,4,1,13,3,3,4,1,1,2,0.25,0.5,0.75,38,2.6,651.0,0.3076923076923077,2.0,1370.5
33,0.0,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,0.16666666666666666,0.8333333333333334,0.3333333333333333,23,2.5,922.0,0.6,6.0,2697.3333333333335
38,0.0,Travel_Rarely,130,Sales,2,2,Marketing,4,Male,32,3,3,Sales Executive,2,Single,7351,20619,7,No,16,3,3,0,10,2,3,1,0,0,0,0.0,0.0,2.0,28,1.4285714285714286,65.0,0.1,1.0,7351.0
37,0.0,Non-Travel,728,Research & Development,1,4,Medical,1,Female,80,3,3,Research Director,4,Divorced,13603,11677,2,Yes,18,3,1,2,15,2,3,5,2,0,2,0.4,0.4,0.4,22,7.5,728.0,0.3333333333333333,5.0,2720.6
37,0.0,Travel_Rarely,408,Research & Development,19,2,Life Sciences,2,Male,73,3,1,Research Scientist,2,Married,3022,10227,4,No,21,4,1,0,8,1,3,1,0,0,0,0.0,0.0,1.0,29,2.0,21.473684210526315,0.125,1.0,3022.0
33,1.0,Travel_Rarely,465,Research & Development,2,2,Life Sciences,1,Female,39,3,1,Laboratory Technician,1,Married,2707,21509,7,No,20,4,1,0,13,3,4,9,7,1,7,0.7777777777777778,0.7777777777777778,0.3333333333333333,20,1.8571428571428572,232.5,0.6923076923076923,4.5,300.77777777777777
39,0.0,Travel_Rarely,524,Research & Development,18,2,Life Sciences,1,Male,32,3,2,Manufacturing Director,3,Single,4534,13352,0,No,11,3,1,0,9,6,3,8,7,1,7,0.875,0.875,0.75,30,40.0,29.11111111111111,0.8888888888888888,4.0,566.75
22,1.0,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,0,4,3,3,2,2,1,2,1.0,1.0,1.5,18,0.8,342.0,0.5,1.0,1947.0
52,0.0,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,4,Female,82,3,2,Laboratory Technician,3,Married,3149,21821,8,No,20,4,2,1,9,3,3,5,2,1,4,0.4,0.8,0.6,43,1.125,120.45454545454545,0.5555555555555556,2.5,629.8
40,0.0,Travel_Rarely,1492,Research & Development,20,4,Technical Degree,1,Male,61,3,3,Healthcare Representative,4,Married,10322,26542,4,No,20,4,4,1,14,6,3,11,10,11,1,0.9090909090909091,0.09090909090909091,0.5454545454545454,26,3.5,74.6,0.7857142857142857,0.9166666666666666,938.3636363636364
35,0.0,Travel_Rarely,1219,Sales,18,3,Medical,3,Female,86,3,2,Sales Executive,3,Married,4601,6179,1,No,16,3,2,0,5,3,3,5,2,1,0,0.4,0.0,0.6,30,5.0,67.72222222222223,1.0,2.5,920.2
47,0.0,Travel_Rarely,1454,Sales,2,4,Life Sciences,4,Female,65,2,1,Sales Representative,4,Single,3294,13137,1,Yes,18,3,1,0,3,3,2,3,2,1,2,0.6666666666666666,0.6666666666666666,1.0,44,3.0,727.0,1.0,1.5,1098.0
54,0.0,Non-Travel,142,Human Resources,26,3,Human Resources,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Yes,12,3,3,0,23,3,3,5,3,4,4,0.6,0.8,0.6,31,11.5,5.461538461538462,0.21739130434782608,1.0,3465.6
32,1.0,Travel_Rarely,374,Research & Development,25,4,Life Sciences,1,Male,87,3,1,Laboratory Technician,4,Single,2795,18016,1,Yes,24,4,3,0,1,2,1,1,0,0,1,0.0,1.0,2.0,31,1.0,14.96,1.0,1.0,2795.0
29,0.0,Non-Travel,1496,Research & Development,1,1,Technical Degree,4,Male,41,3,2,Manufacturing Director,3,Married,4319,26283,1,No,13,3,1,1,10,1,3,10,7,0,9,0.7,0.9,0.1,19,10.0,1496.0,1.0,10.0,431.9
28,0.0,Travel_Rarely,640,Research & Development,1,3,Technical Degree,4,Male,84,3,1,Research Scientist,1,Single,2080,4732,2,No,11,3,2,0,5,2,2,3,2,1,2,0.6666666666666666,0.6666666666666666,0.6666666666666666,23,2.5,640.0,0.6,1.5,693.3333333333334
36,0.0,Travel_Rarely,938,Research & Development,2,4,Medical,3,Male,79,3,1,Laboratory Technician,3,Single,2519,12287,4,No,21,4,3,0,16,6,3,11,8,3,9,0.7272727272727273,0.8181818181818182,0.5454545454545454,20,4.0,469.0,0.6875,2.75,229.0
34,0.0,Travel_Frequently,648,Human Resources,11,3,Life Sciences,3,Male,56,2,2,Human Resources,2,Married,4490,21833,4,No,11,3,4,2,14,5,4,10,9,1,8,0.9,0.8,0.5,20,3.5,58.90909090909091,0.7142857142857143,5.0,449.0
39,0.0,Travel_Frequently,672,Research & Development,7,2,Medical,3,Male,54,2,5,Manager,4,Married,19272,21141,1,No,15,3,1,1,21,2,3,21,9,13,3,0.42857142857142855,0.14285714285714285,0.09523809523809523,18,21.0,96.0,1.0,1.5,917.7142857142857
56,1.0,Travel_Rarely,441,Research & Development,14,4,Life Sciences,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Yes,18,3,1,3,7,2,3,5,4,4,3,0.8,0.6,0.4,49,0.7777777777777778,31.5,0.7142857142857143,1.0,992.6
44,0.0,Travel_Rarely,1117,Research & Development,2,1,Life Sciences,1,Female,72,4,1,Research Scientist,4,Married,2011,19982,1,No,13,3,4,1,10,5,3,10,5,7,7,0.5,0.7,0.5,34,10.0,558.5,1.0,1.25,201.1
49,0.0,Travel_Rarely,527,Research & Development,8,2,Other,1,Female,51,3,3,Laboratory Technician,2,Married,7403,22477,4,No,11,3,3,1,29,3,2,26,9,1,7,0.34615384615384615,0.2692307692307692,0.11538461538461539,20,7.25,65.875,0.896551724137931,13.0,284.7307692307692
42,1.0,Travel_Frequently,933,Research & Development,19,3,Medical,3,Male,57,4,1,Research Scientist,3,Divorced,2759,20366,6,Yes,12,3,4,0,7,2,3,2,2,2,2,1.0,1.0,1.0,35,1.1666666666666667,49.10526315789474,0.2857142857142857,0.6666666666666666,1379.5
30,0.0,Travel_Rarely,1329,Sales,29,4,Life Sciences,3,Male,61,3,2,Sales Executive,1,Divorced,4115,13192,8,No,19,3,3,3,8,3,3,4,3,0,3,0.75,0.75,0.75,22,1.0,45.827586206896555,0.5,4.0,1028.75
40,0.0,Non-Travel,218,Research & Development,8,1,Medical,4,Male,55,2,3,Research Director,2,Divorced,13757,25178,2,No,11,3,3,1,16,5,3,9,8,4,8,0.8888888888888888,0.8888888888888888,0.5555555555555556,24,8.0,27.25,0.5625,1.8,1528.5555555555557
44,0.0,Non-Travel,381,Research & Development,24,3,Medical,1,Male,49,1,1,Laboratory Technician,3,Single,3708,2104,2,No,14,3,3,0,9,5,3,5,2,1,4,0.4,0.8,1.0,35,4.5,15.875,0.5555555555555556,2.5,741.6
52,0.0,Travel_Frequently,890,Research & Development,25,4,Medical,3,Female,81,2,4,Manufacturing Director,4,Married,13826,19028,3,No,22,4,3,0,31,3,3,9,8,0,0,0.8888888888888888,0.0,0.3333333333333333,21,10.333333333333334,35.6,0.2903225806451613,9.0,1536.2222222222222
54,0.0,Travel_Rarely,971,Research & Development,1,3,Medical,4,Female,54,3,4,Research Director,4,Single,17328,5652,6,No,19,3,4,0,29,3,2,20,7,12,7,0.35,0.35,0.15,25,4.833333333333333,971.0,0.6896551724137931,1.5384615384615385,866.4
25,1.0,Travel_Rarely,1219,Research & Development,4,1,Technical Degree,4,Male,32,3,1,Laboratory Technician,4,Married,3691,4605,1,Yes,15,3,2,1,7,3,4,7,7,5,6,1.0,0.8571428571428571,0.42857142857142855,18,7.0,304.75,1.0,1.1666666666666667,527.2857142857143
35,0.0,Non-Travel,1225,Research & Development,2,4,Life Sciences,4,Female,61,3,2,Healthcare Representative,1,Divorced,5093,4761,2,No,11,3,1,1,16,2,4,1,0,0,0,0.0,0.0,2.0,19,8.0,612.5,0.0625,1.0,5093.0
29,0.0,Travel_Rarely,657,Research & Development,27,3,Medical,2,Female,66,3,2,Healthcare Representative,3,Married,4335,25549,4,No,12,3,1,1,11,3,2,8,7,1,1,0.875,0.125,0.375,18,2.75,24.333333333333332,0.7272727272727273,4.0,541.875
22,0.0,Travel_Rarely,534,Research & Development,15,3,Medical,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,No,15,3,3,0,1,5,3,0,0,0,0,,,6.0,21,1.0,35.6,0.0,0.0,18711.0
38,0.0,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,0.0,0.0,4.0,20,6.0,149.5,0.05555555555555555,1.0,9824.0
33,0.0,Travel_Rarely,586,Sales,1,3,Medical,1,Male,48,4,2,Sales Executive,1,Divorced,4037,21816,1,No,22,4,1,1,9,5,3,9,8,0,8,0.8888888888888888,0.8888888888888888,0.5555555555555556,24,9.0,586.0,1.0,9.0,448.55555555555554
25,1.0,Travel_Frequently,599,Sales,24,1,Life Sciences,3,Male,73,1,1,Sales Representative,4,Single,1118,8040,1,Yes,14,3,4,0,1,4,3,1,0,1,0,0.0,0.0,4.0,24,1.0,24.958333333333332,1.0,0.5,1118.0
31,0.0,Travel_Rarely,480,Research & Development,7,2,Medical,2,Female,31,3,2,Manufacturing Director,1,Married,4306,4156,1,No,12,3,2,1,13,5,1,13,10,3,12,0.7692307692307693,0.9230769230769231,0.38461538461538464,18,13.0,68.57142857142857,1.0,3.25,331.2307692307692
29,0.0,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,0.0,0.3333333333333333,0.8333333333333334,23,6.0,392.0,1.0,3.0,926.8333333333334
29,0.0,Travel_Frequently,1404,Sales,20,3,Technical Degree,3,Female,84,3,1,Sales Representative,4,Married,2157,18203,1,No,15,3,2,1,3,5,3,3,1,0,2,0.3333333333333333,0.6666666666666666,1.6666666666666667,26,3.0,70.2,1.0,3.0,719.0
54,0.0,Travel_Frequently,928,Research & Development,20,4,Life Sciences,4,Female,31,3,2,Research Scientist,3,Single,4869,16885,3,No,12,3,4,0,20,4,2,4,3,0,3,0.75,0.75,1.0,34,6.666666666666667,46.4,0.2,4.0,1217.25
54,0.0,Travel_Rarely,376,Research & Development,19,4,Medical,4,Female,95,3,2,Manufacturing Director,1,Divorced,5485,22670,9,Yes,11,3,2,2,9,4,3,5,3,1,4,0.6,0.8,0.8,45,1.0,19.789473684210527,0.5555555555555556,2.5,1097.0
31,1.0,Non-Travel,335,Research & Development,9,2,Medical,3,Male,46,2,1,Research Scientist,1,Single,2321,10322,0,Yes,22,4,1,0,4,0,3,3,2,1,2,0.6666666666666666,0.6666666666666666,0.0,27,40.0,37.22222222222222,0.75,1.5,773.6666666666666
47,0.0,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,Male,74,3,1,Research Scientist,4,Married,3420,10205,7,No,12,3,3,1,17,2,2,6,5,1,2,0.8333333333333334,0.3333333333333333,0.3333333333333333,30,2.4285714285714284,465.0,0.35294117647058826,3.0,570.0
36,0.0,Travel_Rarely,1299,Research & Development,27,3,Medical,3,Male,94,3,2,Healthcare Representative,3,Married,5237,16577,6,No,13,3,2,2,17,3,2,7,7,7,7,1.0,1.0,0.42857142857142855,19,2.8333333333333335,48.111111111111114,0.4117647058823529,0.875,748.1428571428571
41,0.0,Travel_Rarely,1283,Research & Development,5,5,Medical,2,Male,90,4,1,Research Scientist,3,Married,2127,5561,2,Yes,12,3,1,0,7,5,2,4,2,0,3,0.5,0.75,1.25,34,3.5,256.6,0.5714285714285714,4.0,531.75
29,1.0,Travel_Frequently,115,Sales,13,3,Technical Degree,1,Female,51,3,2,Sales Executive,2,Single,5765,17485,5,No,11,3,1,0,7,4,1,5,3,0,0,0.6,0.0,0.8,22,1.4,8.846153846153847,0.7142857142857143,5.0,1153.0
18,1.0,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,,,6.0,18,0.0,261.2,,0.0,18711.0
32,0.0,Travel_Rarely,1018,Research & Development,2,4,Medical,1,Female,74,4,2,Research Scientist,4,Single,5055,10557,7,No,16,3,3,0,10,0,2,7,7,0,7,1.0,1.0,0.0,22,1.4285714285714286,509.0,0.7,7.0,722.1428571428571
42,0.0,Travel_Rarely,532,Research & Development,4,2,Technical Degree,3,Male,58,3,5,Manager,4,Married,19232,4933,1,No,11,3,4,0,22,3,3,22,17,11,15,0.7727272727272727,0.6818181818181818,0.13636363636363635,20,22.0,133.0,1.0,1.8333333333333333,874.1818181818181
58,0.0,Travel_Rarely,682,Sales,10,4,Medical,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,No,13,3,3,0,38,1,2,37,10,1,8,0.2702702702702703,0.21621621621621623,0.02702702702702703,20,40.0,68.2,0.9736842105263158,18.5,374.9189189189189
37,0.0,Travel_Rarely,1192,Research & Development,5,2,Medical,4,Male,61,3,2,Manufacturing Director,4,Divorced,6347,23177,7,No,16,3,3,2,8,2,2,6,2,0,4,0.3333333333333333,0.6666666666666666,0.3333333333333333,29,1.1428571428571428,238.4,0.75,6.0,1057.8333333333333
39,0.0,Travel_Frequently,945,Research & Development,22,3,Medical,4,Female,82,3,3,Manufacturing Director,1,Single,10880,5083,1,Yes,13,3,3,0,21,2,3,21,6,2,8,0.2857142857142857,0.38095238095238093,0.09523809523809523,18,21.0,42.95454545454545,1.0,7.0,518.0952380952381
31,0.0,Travel_Rarely,691,Sales,7,3,Marketing,4,Male,73,3,2,Sales Executive,4,Divorced,7547,7143,4,No,12,3,4,3,13,3,3,7,7,1,7,1.0,1.0,0.42857142857142855,18,3.25,98.71428571428571,0.5384615384615384,3.5,1078.142857142857
45,0.0,Travel_Rarely,1268,Sales,4,2,Life Sciences,3,Female,30,3,2,Sales Executive,1,Divorced,5006,6319,4,Yes,11,3,1,1,9,3,4,5,4,0,3,0.8,0.6,0.6,36,2.25,317.0,0.5555555555555556,5.0,1001.2
